y_true,y_hat,ops
0.451,0.393,338346
0.451,0.393,338362
0.451,0.398,338559
0.451,0.396,338591
0.451,0.397,339008
0.451,0.393,339032
0.451,0.4,339091
0.451,0.395,339245
0.451,0.401,339377
0.451,0.393,339440
0.451,0.393,339458
0.451,0.396,339539
0.451,0.404,339547
0.451,0.396,339601
0.451,0.396,339679
0.451,0.399,339695
0.451,0.397,339750
0.451,0.399,339768
0.451,0.394,339920
0.451,0.394,339938
0.451,0.391,339954
0.451,0.399,339989
0.451,0.393,340049
0.451,0.394,340073
0.451,0.395,340120
0.451,0.398,340146
0.451,0.394,340162
0.451,0.399,340219
0.451,0.393,340227
0.451,0.393,340251
0.451,0.393,340332
0.451,0.398,340448
0.451,0.395,340561
0.451,0.402,340596
0.451,0.392,340782
0.451,0.398,340952
0.451,0.393,341096
0.451,0.393,341193
0.451,0.394,341215
0.451,0.395,341550
0.451,0.394,341819
0.451,0.393,341894
0.451,0.398,341941
0.451,0.397,342033
0.451,0.398,342084
0.451,0.393,342131
0.451,0.394,342157
0.451,0.398,342203
0.451,0.393,342335
0.451,0.394,342343
0.451,0.394,342386
0.451,0.385,342408
0.451,0.393,342467
0.451,0.394,342505
0.451,0.391,342556
0.451,0.405,342807
0.451,0.394,342815
0.451,0.393,342955
0.451,0.397,342998
0.451,0.395,343013
0.451,0.398,343056
0.451,0.394,343064
0.451,0.393,343129
0.451,0.394,343153
0.451,0.398,343196
0.451,0.397,343269
0.451,0.393,343293
0.451,0.397,343315
0.451,0.399,343331
0.451,0.393,343340
0.451,0.394,343404
0.451,0.398,343463
0.451,0.406,343587
0.451,0.394,343676
0.451,0.397,343684
0.451,0.4,343722
0.451,0.403,343731
0.451,0.393,343765
0.451,0.393,343811
0.451,0.441,343889
0.451,0.393,343919
0.451,0.406,344010
0.471,0.393,344095
0.451,0.393,344141
0.451,0.394,344150
0.451,0.393,344249
0.451,0.399,344281
0.451,0.396,344362
0.451,0.39,344397
0.451,0.393,344443
0.451,0.398,344451
0.451,0.394,344486
0.451,0.395,344583
0.451,0.397,344681
0.451,0.395,344729
0.451,0.393,344788
0.451,0.393,344800
0.451,0.399,344818
0.451,0.395,344877
0.451,0.396,344885
0.451,0.394,344915
0.451,0.394,345091
0.451,0.448,345164
0.451,0.379,345270
0.451,0.393,345318
0.451,0.396,345458
0.451,0.395,345571
0.451,0.394,345598
0.451,0.394,345687
0.451,0.396,345709
0.451,0.395,345741
0.451,0.406,345776
0.451,0.399,345814
0.451,0.393,345822
0.451,0.398,346004
0.451,0.448,346209
0.451,0.393,346276
0.451,0.403,346292
0.451,0.394,346306
0.451,0.399,346411
0.451,0.399,346438
0.451,0.394,346471
0.451,0.396,346616
0.451,0.393,346870
0.451,0.413,346926
0.451,0.398,346942
0.451,0.396,346951
0.451,0.393,347108
0.451,0.394,347132
0.451,0.397,347183
0.451,0.394,347230
0.451,0.393,347272
0.451,0.397,347302
0.451,0.394,347361
0.451,0.393,347477
0.451,0.395,347507
0.451,0.394,347591
0.451,0.394,347604
0.451,0.397,347655
0.451,0.395,347736
0.451,0.394,347744
0.451,0.397,347795
0.451,0.395,347825
0.451,0.395,348066
0.451,0.396,348082
0.451,0.393,348180
0.451,0.396,348244
0.451,0.396,348252
0.451,0.396,348261
0.451,0.393,348295
0.451,0.403,348350
0.451,0.393,348392
0.451,0.394,348406
0.451,0.396,348457
0.451,0.398,348520
0.451,0.396,348635
0.451,0.393,348732
0.451,0.395,348805
0.451,0.396,348830
0.451,0.394,348864
0.451,0.393,348881
0.451,0.394,348899
0.451,0.393,349011
0.451,0.394,349127
0.451,0.395,349194
0.451,0.397,349283
0.451,0.397,349291
0.451,0.398,349534
0.451,0.396,349682
0.451,0.395,349712
0.451,0.396,349739
0.451,0.394,349755
0.451,0.394,349917
0.451,0.393,350095
0.451,0.399,350117
0.451,0.396,350141
0.451,0.399,350222
0.451,0.394,350249
0.451,0.393,350290
0.451,0.395,350338
0.451,0.394,350346
0.451,0.394,350362
0.451,0.394,350371
0.451,0.4,350494
0.451,0.4,350559
0.451,0.393,350630
0.451,0.396,350648
0.451,0.395,350699
0.451,0.398,350729
0.451,0.396,350770
0.451,0.395,350842
0.451,0.399,350940
0.451,0.393,351032
0.451,0.393,351091
0.451,0.393,351113
0.451,0.393,351148
0.451,0.402,351202
0.451,0.397,351270
0.451,0.395,351351
0.451,0.398,351407
0.451,0.393,351563
0.451,0.393,351628
0.451,0.396,351644
0.451,0.394,351679
0.451,0.399,351695
0.451,0.398,351776
0.451,0.393,351792
0.451,0.394,351881
0.451,0.393,351890
0.451,0.393,352055
0.451,0.393,352110
0.451,0.393,352144
0.451,0.396,352152
0.451,0.393,352161
0.451,0.394,352179
0.451,0.396,352187
0.451,0.394,352314
0.451,0.399,352322
0.451,0.412,352501
0.451,0.396,352519
0.451,0.393,352527
0.451,0.395,352543
0.451,0.395,352586
0.451,0.406,352616
0.451,0.395,352683
0.451,0.396,352861
0.451,0.395,352942
0.451,0.399,353019
0.451,0.396,353027
0.451,0.397,353060
0.451,0.398,353116
0.451,0.399,353264
0.451,0.387,353353
0.451,0.396,353477
0.451,0.399,353574
0.451,0.398,353647
0.451,0.393,353663
0.451,0.397,353698
0.451,0.393,353752
0.451,0.395,353787
0.451,0.397,353876
0.451,0.393,353892
0.451,0.395,354031
0.451,0.395,354066
0.451,0.394,354279
0.451,0.399,354295
0.451,0.395,354325
0.451,0.393,354333
0.451,0.398,354350
0.451,0.396,354511
0.451,0.396,354554
0.451,0.393,354562
0.451,0.398,354619
0.451,0.398,354627
0.451,0.396,354678
0.451,0.395,354686
0.451,0.393,354741
0.451,0.397,354783
0.451,0.394,354805
0.451,0.392,354821
0.451,0.397,354996
0.451,0.394,355011
0.451,0.396,355097
0.451,0.35,355135
0.451,0.398,355241
0.451,0.398,355356
0.451,0.394,355577
0.451,0.396,355593
0.451,0.393,355623
0.451,0.397,355691
0.451,0.398,355721
0.451,0.395,355950
0.451,0.395,356042
0.451,0.393,356085
0.451,0.393,356107
0.451,0.395,356123
0.451,0.393,356140
0.451,0.393,356191
0.451,0.395,356212
0.451,0.394,356298
0.451,0.397,356301
0.451,0.393,356336
0.451,0.403,356417
0.451,0.4,356522
0.451,0.394,356573
0.451,0.392,356581
0.451,0.393,356832
0.451,0.399,356891
0.451,0.396,357022
0.451,0.395,357065
0.451,0.393,357138
0.451,0.393,357146
0.451,0.395,357227
0.451,0.395,357260
0.451,0.393,357294
0.451,0.396,357341
0.451,0.395,357383
0.451,0.402,357391
0.451,0.396,357448
0.451,0.394,357511
0.451,0.399,357626
0.451,0.396,357685
0.451,0.397,357715
0.451,0.393,357910
0.451,0.394,358037
0.451,0.393,358053
0.451,0.395,358088
0.451,0.395,358096
0.451,0.396,358126
0.451,0.393,358169
0.451,0.394,358231
0.451,0.394,358240
0.451,0.394,358282
0.451,0.396,358312
0.451,0.394,358339
0.451,0.402,358436
0.451,0.396,358509
0.451,0.398,358711
0.451,0.394,358754
0.451,0.411,359017
0.451,0.394,359033
0.451,0.393,359068
0.451,0.393,359122
0.451,0.395,359289
0.451,0.398,359394
0.451,0.393,359459
0.451,0.393,359556
0.451,0.401,359661
0.451,0.393,359726
0.451,0.397,359734
0.451,0.403,359751
0.451,0.395,359777
0.451,0.393,359866
0.451,0.395,360147
0.451,0.4,360244
0.451,0.394,360414
0.451,0.418,360449
0.451,0.394,360465
0.451,0.395,360481
0.451,0.398,360490
0.451,0.396,360686
0.451,0.393,360767
0.451,0.393,360783
0.451,0.399,360813
0.451,0.393,360961
0.451,0.388,361011
0.451,0.394,361038
0.451,0.399,361518
0.451,0.393,361569
0.451,0.394,361593
0.451,0.393,361615
0.451,0.398,361712
0.451,0.395,361721
0.451,0.393,361780
0.451,0.402,361836
0.451,0.397,361852
0.451,0.396,361941
0.451,0.398,362026
0.451,0.394,362140
0.451,0.397,362182
0.451,0.398,362352
0.451,0.394,362387
0.451,0.403,362573
0.451,0.395,362620
0.451,0.395,362735
0.451,0.396,362824
0.451,0.395,362832
0.451,0.377,362921
0.451,0.393,363111
0.451,0.393,363171
0.451,0.397,363189
0.451,0.396,363286
0.451,0.393,363391
0.451,0.394,363511
0.451,0.391,363677
0.451,0.394,363685
0.451,0.399,363766
0.451,0.394,363774
0.451,0.393,363782
0.451,0.399,363855
0.451,0.398,363944
0.451,0.394,364070
0.451,0.398,364312
0.451,0.396,364428
0.451,0.387,364584
0.451,0.394,364592
0.451,0.395,364801
0.451,0.394,364860
0.451,0.402,364916
0.451,0.403,364941
0.451,0.393,365238
0.451,0.399,365246
0.451,0.393,365297
0.451,0.396,365319
0.451,0.393,365351
0.451,0.396,365530
0.451,0.393,365599
0.451,0.393,365645
0.451,0.395,365777
0.451,0.397,365785
0.451,0.397,365939
0.451,0.398,366064
0.451,0.393,366145
0.451,0.396,366307
0.451,0.393,366340
0.451,0.395,366439
0.451,0.394,366510
0.451,0.393,366552
0.451,0.391,366561
0.451,0.394,366811
0.451,0.399,366871
0.451,0.391,367087
0.451,0.393,367095
0.451,0.393,367176
0.451,0.394,367397
0.451,0.395,367486
0.451,0.397,367613
0.451,0.426,367729
0.451,0.393,367826
0.451,0.399,367877
0.451,0.393,367966
0.451,0.396,368148
0.451,0.393,368181
0.451,0.409,368253
0.451,0.394,368555
0.451,0.395,368849
0.451,0.399,368920
0.451,0.395,369187
0.451,0.4,369233
0.451,0.397,369292
0.451,0.396,369373
0.451,0.396,369411
0.451,0.395,369462
0.451,0.393,369616
0.451,0.399,369659
0.451,0.396,369934
0.451,0.402,370070
0.451,0.395,370088
0.451,0.396,370258
0.451,0.399,370321
0.451,0.393,370339
0.451,0.395,370363
0.451,0.393,370568
0.451,0.396,370681
0.451,0.396,370711
0.451,0.397,370975
0.451,0.394,371106
0.451,0.393,371254
0.451,0.394,371343
0.451,0.396,371564
0.451,0.395,371629
0.451,0.395,371777
0.451,0.393,371891
0.451,0.396,372030
0.451,0.394,372404
0.451,0.398,372561
0.451,0.397,372609
0.451,0.393,372960
0.451,0.397,373010
0.451,0.393,373109
0.451,0.393,373141
0.451,0.393,373788
0.451,0.393,373907
0.451,0.399,374326
0.451,0.398,374440
0.451,0.396,374903
0.451,0.394,375268
0.451,0.393,375454
0.451,0.399,375471
0.451,0.399,375764
0.451,0.452,375918
0.451,0.399,376345
0.451,0.396,376493
0.451,0.394,376663
0.451,0.399,377228
0.451,0.399,377252
0.451,0.394,378038
0.451,0.393,378348
0.451,0.396,378682
0.451,0.394,378941
0.451,0.394,379280
0.451,0.395,379557
0.451,0.399,379697
0.451,0.393,379778
0.451,0.394,379891
0.451,0.394,379956
0.451,0.394,380041
0.451,0.395,380555
0.451,0.393,380563
0.451,0.394,381144
0.451,0.394,381161
0.451,0.399,382108
0.451,0.393,382281
0.451,0.393,382337
0.451,0.393,382442
0.451,0.394,382540
0.451,0.393,382574
0.451,0.398,382639
0.451,0.394,382655
0.451,0.399,382833
0.451,0.395,382868
0.451,0.392,382876
0.451,0.396,383520
0.451,0.393,383929
0.451,0.396,383945
0.451,0.395,384003
0.451,0.396,384054
0.451,0.394,384356
0.451,0.39,384577
0.451,0.394,384585
0.451,0.399,384704
0.451,0.396,384739
0.451,0.393,384844
0.451,0.395,385255
0.451,0.394,385620
0.451,0.399,385697
0.451,0.395,385751
0.451,0.394,386219
0.451,0.394,386588
0.451,0.4,386596
0.451,0.395,386898
0.451,0.396,386901
0.451,0.393,387185
0.451,0.393,387495
0.451,0.393,388092
0.451,0.396,388122
0.451,0.394,388742
0.451,0.393,389358
0.451,0.412,389421
0.451,0.396,389854
0.451,0.396,390178
0.451,0.393,390259
0.451,0.399,390372
0.451,0.393,391298
0.451,0.394,391727
0.451,0.393,392154
0.451,0.397,392391
0.451,0.394,392634
0.451,0.401,392804
0.451,0.384,393321
0.451,0.394,393533
0.451,0.398,394009
0.451,0.398,394271
0.451,0.396,394734
0.451,0.401,395340
0.451,0.394,395480
0.451,0.393,397245
0.451,0.393,400106
0.451,0.399,400114
0.451,0.393,400190
0.451,0.394,400271
0.451,0.441,400289
0.451,0.393,400319
0.451,0.393,400327
0.451,0.4,400360
0.451,0.398,400386
0.451,0.395,400408
0.451,0.393,400416
0.451,0.393,400459
0.451,0.399,400467
0.451,0.394,400556
0.451,0.393,400572
0.451,0.394,400629
0.451,0.394,400661
0.451,0.393,400734
0.451,0.394,400742
0.451,0.395,400785
0.451,0.399,400874
0.451,0.396,400882
0.451,0.393,400947
0.451,0.393,401021
0.451,0.394,401072
0.451,0.393,401081
0.451,0.399,401102
0.451,0.395,401137
0.451,0.392,401153
0.451,0.393,401196
0.451,0.393,401200
0.451,0.394,401242
0.451,0.393,401277
0.451,0.393,401293
0.451,0.393,401382
0.451,0.394,401455
0.451,0.393,401463
0.451,0.406,401480
0.451,0.393,401587
0.451,0.517,401595
0.451,0.396,401609
0.451,0.393,401757
0.451,0.393,401773
0.451,0.394,401781
0.451,0.396,401803
0.451,0.393,401811
0.451,0.395,401846
0.451,0.393,401871
0.451,0.393,401919
0.451,0.399,401978
0.451,0.393,401986
0.451,0.393,402001
0.451,0.393,402010
0.451,0.393,402036
0.451,0.399,402052
0.451,0.395,402095
0.451,0.397,402109
0.451,0.393,402117
0.451,0.393,402125
0.451,0.394,402141
0.451,0.398,402150
0.451,0.393,402206
0.451,0.394,402214
0.451,0.393,402222
0.451,0.394,402354
0.451,0.393,402362
0.451,0.393,402419
0.451,0.393,402427
0.451,0.393,402478
0.451,0.393,402516
0.451,0.393,402583
0.451,0.394,402699
0.451,0.399,402753
0.451,0.393,402770
0.451,0.401,402796
0.451,0.393,402834
0.451,0.399,402851
0.451,0.393,402893
0.451,0.394,402915
0.451,0.4,402923
0.451,0.399,402966
0.451,0.475,402982
0.451,0.393,402991
0.451,0.393,403130
0.451,0.396,403202
0.451,0.397,403237
0.451,0.393,403245
0.451,0.393,403261
0.451,0.393,403300
0.451,0.393,403334
0.451,0.397,403369
0.451,0.399,403385
0.451,0.393,403458
0.451,0.393,403512
0.451,0.399,403521
0.451,0.397,403571
0.451,0.393,403580
0.451,0.393,403636
0.451,0.395,403709
0.451,0.393,403768
0.451,0.4,403784
0.451,0.394,403814
0.451,0.4,403849
0.451,0.394,403865
0.451,0.393,403873
0.451,0.416,403911
0.451,0.393,403920
0.451,0.405,403962
0.451,0.393,403997
0.451,0.393,404039
0.451,0.395,404047
0.451,0.394,404128
0.471,0.397,404225
0.451,0.4,404241
0.451,0.394,404306
0.451,0.395,404331
0.451,0.396,404365
0.451,0.392,404381
0.451,0.395,404390
0.451,0.393,404497
0.451,0.393,404519
0.451,0.397,404527
0.451,0.399,404535
0.451,0.399,404543
0.451,0.393,404594
0.451,0.401,404608
0.451,0.395,404713
0.451,0.399,404748
0.451,0.393,404772
0.451,0.393,404811
0.451,0.393,404888
0.451,0.399,404900
0.451,0.402,404918
0.451,0.393,404942
0.451,0.395,404993
0.451,0.393,405051
0.451,0.393,405060
0.451,0.393,405124
0.451,0.413,405141
0.451,0.399,405230
0.451,0.393,405248
0.451,0.399,405281
0.451,0.393,405302
0.451,0.398,405400
0.451,0.393,405434
0.451,0.393,405507
0.451,0.399,405515
0.451,0.393,405523
0.451,0.393,405582
0.451,0.393,405604
0.451,0.393,405647
0.451,0.393,405671
0.451,0.393,405680
0.451,0.393,405752
0.451,0.393,405761
0.451,0.396,405795
0.451,0.394,405931
0.451,0.393,405973
0.451,0.393,406104
0.451,0.393,406121
0.451,0.393,406171
0.451,0.393,406201
0.451,0.393,406210
0.451,0.393,406236
0.451,0.395,406244
0.451,0.393,406279
0.451,0.393,406295
0.451,0.393,406406
0.451,0.399,406414
0.451,0.393,406449
0.451,0.393,406457
0.451,0.392,406481
0.451,0.393,406490
0.451,0.392,406503
0.451,0.396,406546
0.451,0.393,406554
0.451,0.393,406589
0.451,0.399,406627
0.451,0.392,406635
0.451,0.393,406643
0.451,0.393,406651
0.451,0.393,406708
0.451,0.393,406741
0.451,0.393,406759
0.451,0.394,406783
0.451,0.393,406805
0.451,0.393,406813
0.451,0.399,406830
0.451,0.393,406848
0.451,0.393,406881
0.451,0.396,406937
0.451,0.394,406945
0.451,0.39,407011
0.451,0.399,407062
0.451,0.393,407071
0.451,0.393,407089
0.451,0.392,407097
0.451,0.393,407119
0.451,0.398,407186
0.451,0.394,407208
0.451,0.393,407224
0.451,0.394,407241
0.451,0.393,407283
0.451,0.396,407291
0.451,0.395,407330
0.451,0.393,407381
0.451,0.399,407402
0.451,0.393,407437
0.451,0.393,407496
0.451,0.399,407500
0.451,0.399,407534
0.451,0.393,407569
0.451,0.393,407593
0.451,0.393,407623
0.451,0.393,407631
0.451,0.393,407682
0.451,0.399,407704
0.451,0.398,407755
0.451,0.393,407780
0.451,0.395,407879
0.451,0.392,407887
0.451,0.395,407909
0.451,0.393,407941
0.451,0.393,407968
0.451,0.397,408026
0.451,0.393,408034
0.451,0.4,408069
0.451,0.399,408093
0.451,0.394,408123
0.451,0.393,408158
0.451,0.399,408221
0.451,0.393,408263
0.451,0.393,408271
0.451,0.399,408280
0.451,0.393,408298
0.451,0.393,408310
0.451,0.395,408328
0.451,0.393,408379
0.451,0.391,408476
0.451,0.393,408484
0.451,0.399,408506
0.451,0.397,408514
0.451,0.393,408522
0.451,0.393,408531
0.451,0.393,408565
0.451,0.393,408603
0.451,0.399,408654
0.451,0.393,408662
0.451,0.394,408701
0.451,0.402,408751
0.451,0.397,408794
0.451,0.399,408816
0.451,0.394,408824
0.451,0.398,408832
0.451,0.394,408859
0.451,0.402,408867
0.451,0.393,408875
0.451,0.393,408883
0.451,0.393,408905
0.451,0.393,408913
0.451,0.393,408948
0.451,0.411,408999
0.451,0.393,409014
0.451,0.399,409022
0.451,0.393,409081
0.451,0.393,409189
0.451,0.394,409197
0.451,0.393,409219
0.451,0.393,409235
0.451,0.393,409243
0.451,0.393,409260
0.451,0.393,409286
0.451,0.393,409308
0.451,0.393,409359
0.451,0.393,409405
0.451,0.393,409413
0.451,0.393,409464
0.451,0.399,409553
0.451,0.393,409596
0.451,0.399,409634
0.451,0.399,409642
0.451,0.399,409693
0.451,0.393,409707
0.451,0.393,409758
0.451,0.393,409791
0.451,0.393,409804
0.451,0.394,409839
0.451,0.393,409847
0.451,0.393,409995
0.451,0.397,410047
0.451,0.393,410071
0.451,0.393,410098
0.451,0.393,410110
0.451,0.397,410128
0.451,0.393,410136
0.451,0.393,410152
0.451,0.399,410179
0.451,0.393,410225
0.451,0.393,410276
0.451,0.393,410284
0.451,0.394,410292
0.451,0.399,410322
0.451,0.393,410331
0.451,0.394,410365
0.451,0.393,410420
0.451,0.393,410471
0.451,0.393,410497
0.451,0.393,410543
0.451,0.393,410608
0.451,0.397,410616
0.451,0.393,410624
0.451,0.398,410632
0.451,0.398,410721
0.451,0.393,410781
0.451,0.393,410888
0.451,0.406,410900
0.451,0.393,410926
0.451,0.393,410951
0.451,0.397,410969
0.451,0.399,410985
0.451,0.394,411051
0.451,0.395,411078
0.451,0.393,411086
0.451,0.393,411116
0.451,0.393,411124
0.451,0.399,411132
0.451,0.394,411159
0.451,0.395,411175
0.451,0.394,411213
0.451,0.393,411221
0.451,0.394,411230
0.451,0.395,411248
0.451,0.393,411256
0.451,0.399,411264
0.451,0.393,411272
0.451,0.393,411281
0.451,0.396,411299
0.451,0.394,411302
0.451,0.399,411311
0.451,0.399,411329
0.451,0.393,411353
0.451,0.393,411426
0.451,0.393,411434
0.451,0.393,411485
0.451,0.399,411507
0.451,0.399,411515
0.451,0.396,411531
0.451,0.393,411540
0.451,0.393,411558
0.451,0.398,411566
0.451,0.393,411582
0.451,0.399,411655
0.451,0.399,411663
0.451,0.399,411680
0.451,0.397,411698
0.451,0.393,411701
0.451,0.393,411710
0.451,0.393,411728
0.451,0.393,411744
0.451,0.394,411752
0.451,0.393,411761
0.451,0.399,411817
0.451,0.399,411833
0.451,0.394,411841
0.451,0.393,411868
0.451,0.393,411884
0.451,0.394,411892
0.451,0.396,411931
0.451,0.393,412007
0.451,0.399,412015
0.451,0.392,412023
0.451,0.399,412031
0.451,0.393,412040
0.451,0.399,412058
0.451,0.393,412091
0.451,0.394,412112
0.451,0.399,412139
0.451,0.393,412163
0.451,0.393,412171
0.451,0.408,412198
0.451,0.399,412210
0.451,0.398,412228
0.451,0.397,412244
0.451,0.393,412252
0.451,0.399,412295
0.451,0.393,412325
0.451,0.399,412333
0.451,0.394,412350
0.451,0.399,412368
0.451,0.393,412376
0.451,0.393,412384
0.451,0.399,412414
0.451,0.393,412449
0.451,0.399,412457
0.451,0.393,412465
0.451,0.393,412481
0.451,0.393,412511
0.451,0.393,412520
0.451,0.394,412538
0.451,0.393,412627
0.451,0.393,412635
0.451,0.393,412643
0.451,0.399,412716
0.451,0.393,412724
0.451,0.393,412759
0.451,0.393,412767
0.451,0.398,412791
0.451,0.406,412805
0.451,0.393,412813
0.451,0.394,412821
0.451,0.393,412830
0.451,0.396,412848
0.451,0.393,412872
0.451,0.393,412899
0.451,0.393,412937
0.451,0.393,412945
0.451,0.393,412953
0.451,0.393,412961
0.451,0.393,412970
0.451,0.393,412996
0.451,0.393,413011
0.451,0.395,413038
0.451,0.399,413046
0.451,0.393,413054
0.451,0.399,413071
0.451,0.393,413089
0.451,0.399,413097
0.451,0.396,413127
0.451,0.393,413160
0.451,0.393,413186
0.451,0.393,413194
0.451,0.399,413208
0.451,0.393,413224
0.451,0.393,413232
0.451,0.393,413241
0.451,0.393,413267
0.451,0.394,413275
0.451,0.393,413283
0.451,0.394,413291
0.451,0.395,413305
0.451,0.4,413313
0.451,0.393,413321
0.451,0.393,413330
0.451,0.393,413348
0.451,0.392,413356
0.451,0.398,413372
0.451,0.399,413399
0.451,0.393,413402
0.451,0.393,413411
0.451,0.393,413429
0.451,0.393,413437
0.451,0.393,413488
0.451,0.394,413500
0.451,0.393,413518
0.451,0.393,413526
0.451,0.393,413551
0.451,0.41,413577
0.451,0.394,413585
0.451,0.393,413593
0.451,0.399,413623
0.451,0.399,413631
0.451,0.393,413666
0.451,0.394,413674
0.451,0.399,413712
0.451,0.393,413721
0.451,0.398,413739
0.451,0.393,413747
0.451,0.393,413755
0.451,0.395,413763
0.451,0.394,413780
0.451,0.393,413798
0.451,0.394,413801
0.451,0.394,413810
0.451,0.393,413844
0.451,0.395,413861
0.451,0.394,413879
0.451,0.399,413887
0.451,0.393,413895
0.451,0.393,413917
0.451,0.393,413925
0.451,0.394,413933
0.451,0.393,413941
0.451,0.399,413968
0.451,0.397,413984
0.451,0.393,414051
0.451,0.395,414069
0.451,0.393,414077
0.451,0.393,414115
0.451,0.393,414131
0.451,0.394,414182
0.451,0.393,414204
0.451,0.393,414212
0.451,0.393,414263
0.451,0.391,414280
0.451,0.397,414298
0.451,0.399,414310
0.451,0.393,414336
0.451,0.393,414344
0.451,0.393,414352
0.451,0.393,414387
0.451,0.393,414395
0.451,0.395,414417
0.451,0.398,414425
0.451,0.393,414441
0.451,0.393,414450
0.451,0.393,414468
0.451,0.395,414476
0.451,0.399,414484
0.451,0.393,414492
0.451,0.393,414506
0.451,0.399,414514
0.451,0.394,414522
0.451,0.393,414531
0.451,0.399,414549
0.451,0.399,414557
0.451,0.393,414565
0.451,0.393,414573
0.471,0.393,414581
0.451,0.393,414620
0.451,0.399,414638
0.451,0.393,414646
0.451,0.393,414654
0.451,0.393,414662
0.451,0.393,414671
0.451,0.396,414689
0.451,0.393,414697
0.451,0.393,414701
0.451,0.399,414719
0.451,0.393,414727
0.451,0.402,414735
0.451,0.396,414743
0.392,0.393,300012
0.392,0.393,300080
0.392,0.397,300136
0.392,0.397,300195
0.392,0.393,300365
0.392,0.397,300683
0.392,0.394,300713
0.392,0.393,300730
0.392,0.397,300748
0.392,0.394,300764
0.392,0.393,300870
0.392,0.393,300896
0.392,0.395,300926
0.392,0.393,300951
0.392,0.401,301043
0.392,0.397,301060
0.392,0.399,301086
0.392,0.394,301124
0.392,0.393,301213
0.392,0.399,301299
0.392,0.395,301311
0.392,0.342,301337
0.392,0.393,301396
0.392,0.396,301574
