ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
412333.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
412414.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
412830.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
412953.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
413097.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
413577.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
413631.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
413917.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414395.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414531.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414719.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414824.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414921.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414964.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
414981.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
317951.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
351113.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
400190.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
407089.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
407909.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
413585.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
414441.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
414913.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
414956.0,2004,36,20,16,14,101,51,50,43,0.3564356435643564,0.39215686274509803,0.32,0.32558139534883723
300870.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
301396.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
302902.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
305774.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
310085.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
310824.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
312363.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
313971.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
322903.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
324205.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
328031.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
328294.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
329371.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
332372.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
346306.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
359459.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
361721.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
362735.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
395340.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
400271.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
403849.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
404543.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
405507.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
406279.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
407291.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
407887.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
409359.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
412058.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
413844.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414743.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414760.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414778.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414794.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414905.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414930.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
415014.0,2004,35,20,15,13,101,51,50,43,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
400661.0,2004,34,20,14,12,101,51,50,43,0.33663366336633666,0.39215686274509803,0.28,0.27906976744186046
413232.0,2004,34,20,14,12,101,51,50,43,0.33663366336633666,0.39215686274509803,0.28,0.27906976744186046
317462.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
324671.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
340049.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
400416.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
403865.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
405647.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
413054.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
414727.0,2004,29,20,9,7,101,51,50,43,0.2871287128712871,0.39215686274509803,0.18,0.16279069767441862
340227.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
351032.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
351148.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
354821.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
357685.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
364941.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
365297.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
379778.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
382281.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
384739.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
400556.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
401986.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
402893.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
402982.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
403458.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
404047.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
404713.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
404772.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
404942.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
405582.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
406635.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
407071.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
407437.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
407534.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
407941.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
408263.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
408662.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
411353.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
411841.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
412449.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
412724.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
413267.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
413810.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
413895.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
414336.0,2004,28,20,8,6,101,51,50,43,0.27722772277227725,0.39215686274509803,0.16,0.13953488372093023
413089.0,2004,27,20,7,5,101,51,50,43,0.26732673267326734,0.39215686274509803,0.14,0.11627906976744186
401846.0,2004,26,21,5,3,101,51,50,43,0.25742574257425743,0.4117647058823529,0.1,0.06976744186046512
403580.0,2004,26,21,5,3,101,51,50,43,0.25742574257425743,0.4117647058823529,0.1,0.06976744186046512
300012.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
306428.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
309168.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
309214.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
309907.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
310301.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
313475.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
315681.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
319368.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
321109.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
322393.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
323179.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
323233.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
328332.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
334987.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
336432.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
339768.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
340561.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
344877.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
345814.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
346292.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
346942.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
350338.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
352501.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
352543.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
353019.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
353027.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
353663.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
358312.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
358754.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
363782.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
363944.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
365599.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
367087.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
367826.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
369187.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
375918.0,2004,26,20,6,4,101,51,50,43,0.25742574257425743,0.39215686274509803,0.12,0.09302325581395349
