ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
382108.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
382833.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
384704.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
385697.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
386596.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
388092.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
390372.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
402052.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
402541.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
402966.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
403369.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
403784.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
403814.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404039.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404241.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404390.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404543.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404713.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
404918.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
405710.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
407402.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
407542.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
408069.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
408603.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
408816.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
409707.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
409782.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
410322.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
410454.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
410471.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
411132.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
411329.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
411663.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
411680.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
411817.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
412139.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
412201.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
412295.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
412716.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
412881.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413046.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413691.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413801.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413917.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413925.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413968.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
413984.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414000.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414077.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414131.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414263.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414280.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414298.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414336.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414344.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
414352.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
415171.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
401846.0,2001,51,22,29,28,96,51,45,43,0.53125,0.43137254901960786,0.6444444444444445,0.6511627906976745
411850.0,2001,50,22,28,27,96,51,45,43,0.5208333333333334,0.43137254901960786,0.6222222222222222,0.627906976744186
404535.0,2001,46,22,24,23,96,51,45,43,0.4791666666666667,0.43137254901960786,0.5333333333333333,0.5348837209302325
406490.0,2001,46,22,24,23,96,51,45,43,0.4791666666666667,0.43137254901960786,0.5333333333333333,0.5348837209302325
410438.0,2001,46,22,24,23,96,51,45,43,0.4791666666666667,0.43137254901960786,0.5333333333333333,0.5348837209302325
411060.0,2001,46,22,24,23,96,51,45,43,0.4791666666666667,0.43137254901960786,0.5333333333333333,0.5348837209302325
402982.0,2001,45,22,23,22,96,51,45,43,0.46875,0.43137254901960786,0.5111111111111111,0.5116279069767442
304956.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
317951.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
319139.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
325236.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
